"Здравcтвуйтe *** ! Пoнpaвилacь **** cтp . Ваc интеpecуeт вoзмoжнocть дoпoлнитeльнoгo заpaботкa ? Paбoтa в интеpнeтe зaнимaeт *** чaca и вы будeтe пoлучaть зa этo xopoшиe дeньги ? ";simpleTree;другие
"* мкр .. дом ** ... кв ** ";simpleTree;"вопросы о сервисе"
"Ой забыла ";simpleTree;другие
"Хорошо , спасибо ";simpleTree;общеразговорные
"********** * ";simpleTree;другие
"Размер ** , г . Белоярский , Тюменская область , ХМАО-Югра , индекс ****** , ******* ***** ************* ";simpleTree;"вопросы о сервисе"
"Удобней на почте получить ";simpleTree;"вопросы о сервисе"
"Здравствуйте , как заказать ? ";simpleTree;"вопросы о сервисе"
"Сколько стоит ";simpleTree;"вопросы о товаре"
"Подскажите какая блузку или туника подойдёт ";simpleTree;"вопросы о товаре"
"Подскажите пожалуйста ****** ";simpleTree;другие
"Подскажите есть размер ** ";simpleTree;"вопросы о товаре"
"**** , добрый день ! Заказ оплатила вчера . Подтверждения не пришло . Всё получили ? ";simpleTree;"вопросы о сервисе"
"Спасибо ! Буду ждать . ";simpleTree;общеразговорные
"Оплату перевела . ";simpleTree;"вопросы о сервисе"
"Спасибо ! ";simpleTree;общеразговорные
"Ерошевская ******** *********** . Переведу на карту . ";simpleTree;"вопросы о сервисе"
"*** , год назад я заказывала такой же белый и к нему брюки ( Если я не ошибаюсь ) . Очень мне нравится . Хотелось бы теперь такой же только голубой . Размер ** на рост *** и рукав * \ * . К нему брюки м510 . Ткань сатори . На доплату согласна . ****** Псковская область г . ******* Луки ул . ***** ********* * \ ** кв . ** ";simpleTree;"более 1 категории"
"*** , добрый вечер ! Халат М ** можно в любом ***** заказать ? ";simpleTree;"вопросы о сервисе"
"*** , добрый вечер ! Вы про мой заказ не забыли ? Как то уже время много прошло ... И ещё вопрос .. Я прочитала в группе , что если заказ на * тыс-доставка по ****** бесплатно . Как в моем случае ? Заранее спасибо за ответ . ";simpleTree;"вопросы о сервисе"
"Какие размеры ";simpleTree;"вопросы о товаре"
"Получила ";simpleTree;"вопросы о сервисе"
"Мне деньги не перевели ";simpleTree;"вопросы о сервисе"
"**** **** ********* **** ********* м ";simpleTree;другие
"Меня игнорят ? ";simpleTree;"вопросы о сервисе"
"Я в шоке , почему мне никто не отвечает ? ";simpleTree;"вопросы о сервисе"
"Вы мне можете ответить ? ";simpleTree;"вопросы о сервисе"
"? ? ? ";simpleTree;другие
"Я же перевела деньги ";simpleTree;"вопросы о сервисе"
"Почему у меня написано что я должна оплатить наложенный платёж **** ? ";simpleTree;"вопросы о сервисе"
"Вы мне так и не написали ";simpleTree;"вопросы о сервисе"
"Я вчера превела деньги , мне менеджер не отвечает ";simpleTree;"вопросы о сервисе"
"? ";simpleTree;другие
"Я перевела **** ";simpleTree;"вопросы о сервисе"
"? ";simpleTree;другие
"Здравствуйте , хочу заказать халат в вашей группе . Это ваш менеджер ? ";simpleTree;"более 1 категории"
"Добрый день . Акции на комбинезоны есть ? ) нужен черный ) ";simpleTree;"вопросы о сервисе"
"спасибо ) ";simpleTree;общеразговорные
"ок , договорились ) ) ) ";simpleTree;общеразговорные
"Я бы взяла с фиолетовым шнурком в момент акции . ";simpleTree;"вопросы о товаре"
"И цена все же ) ) ) Акции намечаются ? ";simpleTree;"вопросы о товаре"
"Видела фиолетовый , зелёный , а ещё есть вариации ? ";simpleTree;"вопросы о товаре"
"Понятно . Нужен со шнурком ) какие варианты цветов шнурка и молнии ? ";simpleTree;"вопросы о товаре"
"Или другой фасон ? ";simpleTree;"вопросы о товаре"
"А **** делся шнурок из чёрного ? ";simpleTree;"вопросы о товаре"
"Добрый день , что там по комбезам ? ";simpleTree;"вопросы о товаре"
"увидела ) ) ";simpleTree;другие
"какой город ? ";simpleTree;другие
"*** , а вы где находитесь ? в смысле , товар ваш ? ) ) ) ";simpleTree;"вопросы о сервисе"
"хорошо , поняла ";simpleTree;общеразговорные
"а если заказывать несколько товаров , есть что - то типа скидки или оптовой цены ? ";simpleTree;"вопросы о сервисе"
"ну и акции там тоже посмотрите , может , они уже есть ) ) ) ";simpleTree;"вопросы о сервисе"
"в каталоге с зеленым-такой не хочу ) ";simpleTree;"вопросы о товаре"
"и на черном фиолетовый шнурок больше нравится ) ) ) ";simpleTree;"вопросы о товаре"
"черный и розовый посмотрите ";simpleTree;"вопросы о товаре"
"** ";simpleTree;другие
"а акции на него еще планируются ? ";simpleTree;"вопросы о сервисе"
"добрый день , интересует черный комбинезон . Есть на него отзывы ? ";simpleTree;"вопросы о товаре"
"Попробую снять ! ";simpleTree;другие
"Хорошо ) а то я переживала , ** р как раз ! Мне надо реально оценивать свои возможности в другой раз ) ";simpleTree;другие
"А дома открыла посылку и там лежали документы на возврат ( ";simpleTree;"вопросы о сервисе"
"*** , добрый день . Я при получении не совсем поняла как действовать и в итоге мы отправили маленькие рубашечки как возврат - той же накладной ( это серьезная проблема ? ";simpleTree;"вопросы о сервисе"
"Хорошо ";simpleTree;общеразговорные
"А мне деньги уже пришли , как узнать когда можно вернуть рубашечки ? ";simpleTree;"вопросы о сервисе"
"Номер карты ********** ****** ******** ********* ";simpleTree;"вопросы о сервисе"
"Все тот же ";simpleTree;другие
"Можно на карту ";simpleTree;"вопросы о сервисе"
"** размера ";simpleTree;другие
"Хорошо ! Брюки оставляю * рубашки возвращаю - * беру ! ";simpleTree;"вопросы о сервисе"
"*** ? ";simpleTree;другие
"Что для этого нужно ? ";simpleTree;другие
"Хорошо , тогда можно ли сделать так - я верну ** и ** а возьму ** ? ";simpleTree;"вопросы о сервисе"
"Жду ";simpleTree;общеразговорные
"Очень *** ";simpleTree;другие
"******** , а поменять тоже ? ";simpleTree;"вопросы о сервисе"
"А еще такой вопрос нельзя ли вообще вернуть ** размер рубашечку , или уже слишком поздно ? ";simpleTree;"вопросы о сервисе"
"На ******** удобнее . То есть я кладу ту что не подошла и могу забрать ** да ? ";simpleTree;"вопросы о сервисе"
"Как это можно осуществить ? ";simpleTree;"вопросы о сервисе"
"Вот может блузку поменять , но ** тоже не сильно больше будет ? ";simpleTree;"вопросы о товаре"
"Но не это самое ужасное , а то что по факту ** мне так же мал , в размерной сетке разница между ** и ** - * см , а по факту **** * см ";simpleTree;"вопросы о сервисе"
"Понятно . Взяли **** в итоге ";simpleTree;другие
"А теперь еще *** и это много . Я вам должна *** р . Перечислять ? ";simpleTree;"вопросы о сервисе"
"А мне пришло **** ";simpleTree;"вопросы о сервисе"
"Только я перевела **** руб ";simpleTree;"вопросы о сервисе"
"Странно ";simpleTree;общеразговорные
"Номер карты ********** ****** ******** ********* ";simpleTree;"вопросы о сервисе"
"Напишите , пожалуйста когда перечислите ";simpleTree;"вопросы о сервисе"
"Благодарю за информацию ) ";simpleTree;общеразговорные
"**** доброго дня ! Скажите пожалуйста , у компании Цветоформа есть представители в г . ******* ? Интересны ли предложения о сотрудничестве ? ";simpleTree;"вопросы о сервисе"
"***** ! мы же Куличу договаривались подарить коврик с дугами ";simpleTree;другие
") ) ) ";simpleTree;другие
"вот мы тугие ) ";simpleTree;другие
"точно ) ";simpleTree;другие
") ) ) ";simpleTree;другие
"утка пробовала ) ";simpleTree;другие
"я хз ) ) ) ";simpleTree;другие
"пипец , ***** ) ";simpleTree;другие
"Думаю возьмет мазок и все ";simpleTree;другие
"Не *** вообще ";simpleTree;другие
"Да представляю ";simpleTree;другие
"Может ему нравиться это запах натуральной женщины ) ";simpleTree;другие
"Да вообще ) ) ) ";simpleTree;другие
"Ну значит это был он ";simpleTree;другие
"Так может это он вышел ? ";simpleTree;другие
"Хорошо что камня нет ) ";simpleTree;другие
"Ого ! ну значит так надо ! ";simpleTree;другие
"Значит так надо ";simpleTree;другие
"Ого ! ";simpleTree;другие
"***** , как сходила к врачу ? ";simpleTree;другие
"помиремся ) спасибо тебе , ***** ; - * ";simpleTree;другие
"да можно и так сказать ";simpleTree;другие
"мы повздорили немного ( ";simpleTree;другие
"хз , не сказал ";simpleTree;другие
"ага ";simpleTree;общеразговорные
"вот ушел , как * часа и домой не собирается ";simpleTree;другие
"да он уже ( ( ( ";simpleTree;другие
"я слишком ответственный человек ) ";simpleTree;другие
"мне походу надо к психологу ";simpleTree;другие
"Да ";simpleTree;общеразговорные
"Дамой ? ? ";simpleTree;другие
"Могу съездить потом ";simpleTree;другие
"Класс ";simpleTree;общеразговорные
"Ну и я так думаю ";simpleTree;другие
") ) ) ";simpleTree;другие
"Нет ";simpleTree;общеразговорные
"Надо в ****** за ним ехать , в ******* нет ";simpleTree;другие
"Ок ";simpleTree;общеразговорные
"Уточни ";simpleTree;другие
"Ок ";simpleTree;другие
"Чем отправила ? ";simpleTree;другие
"Я хотел для сайта красить , но не пойму где те скрины которые мне *** делала ";simpleTree;другие
"Что ";simpleTree;другие
"Где пить ";simpleTree;другие
"Ну не знаю , тогда я подумаю ";simpleTree;другие
"Щас кофе бахну и пойду на поиски еды ";simpleTree;другие
"Че есть не передумали еще ? ";simpleTree;другие
"Я запутался ";simpleTree;другие
"Ок ";simpleTree;общеразговорные
"ок ";simpleTree;общеразговорные
"отвечаю ";simpleTree;другие
"нужно описание вашего магазина ";simpleTree;другие
"добавлять начали ";simpleTree;другие
"а это хотел уточнить , на кого скажете на того и пойдут ... ";simpleTree;другие
"гут , начнём размещать ";simpleTree;другие
"**** , это всё или есть ещё ? ";simpleTree;другие
"и еще брюки на резинке или на молнии ? и какая посадка ? ";simpleTree;"вопросы о товаре"
"у меня еще размер верх ** а низ ** ( ( ( ";simpleTree;"вопросы о товаре"
"ок , я еще хотела халат , выше писала , все из легкой ткани ";simpleTree;"вопросы о товаре"
"а можно мне ** ? ";simpleTree;другие
"Сколько будет стоить костюм ? ";simpleTree;"вопросы о товаре"
"и это халат , с орентируйте по размерам ";simpleTree;"вопросы о товаре"
"Здравствуйте ! как можно заказать такой костюм ? ";simpleTree;"вопросы о сервисе"
"СПАСИБО МАТЬ , МНЕ ПОНРАВИЛОСЬ ";simpleTree;другие
"ОРИГИНАЛЬНО ! ! ! ";simpleTree;другие
"Вы же девочки ветренные все , может ты себе нового нашла ... ******* привет . ";simpleTree;другие
"Не Юлечка , я только в Июне к вам приеду , у нас с ******* отпуск будет , мы на море а потом к вам ... А за кого замуж ? ";simpleTree;другие
"Привет ) Да можно сегоня даже ) ";simpleTree;другие
"Добрый день , сейчас честно говоря не рекомендуем покупать в Инстаграмме , учитывая что в сообществе большое *** - во медиков их пропорция уменьшилась с людьми не имеющим к медицине отношения , а цена выросла . ";simpleTree;другие
"хорошо ";simpleTree;общеразговорные
"Добрый день , да ";simpleTree;общеразговорные
"Мм ? ) и какой пост кидайте в предложку ";simpleTree;другие
"Во сколько ставить ? ";simpleTree;другие
"Добрый день , да ";simpleTree;общеразговорные
"и время ";simpleTree;другие
"кидайте пост в предложку ";simpleTree;другие
"Добрый день , да ";simpleTree;общеразговорные
"сегодня на весер пост забил ";simpleTree;другие
"можете редактору писать ";simpleTree;другие
"https://vk.com/warner_lera ";simpleTree;другие
"Если вдруг я долго не отвечаю ";simpleTree;другие
"принято ) ! ";simpleTree;общеразговорные
"В плане есть места ) ! "" ";simpleTree;другие
"Да , конечно ";simpleTree;общеразговорные
"Добрый день ";simpleTree;общеразговорные
"Когда второй пост размещаем ) ";simpleTree;другие
"спасибо ) ";simpleTree;общеразговорные
"далеко в низ видимо убежал очень ";simpleTree;другие
"кидайте в предложку и публикуем через * часика ";simpleTree;другие
"можно сегодня первый поставить ";simpleTree;другие
"когда публикуемся ? Спасибо за понимание ";simpleTree;другие
"Добрый день , решил разобрать сообщения и смотрю я вам не ответил . Очень неловко получилось . Давайте в качестве компенсации мы выпустим оплаченный вами ролик и бонусный бесплатно , еще раз прошу прощения . ";simpleTree;другие
"Добрый вечер , да есть места ) ";simpleTree;другие
"у него была фотка без бороды настранице где-то ";simpleTree;другие
"Человек-загадка ";simpleTree;другие
"Может и он , есть вероятность ) ) ";simpleTree;другие
"К маме ";simpleTree;другие
"Дрищ ? ";simpleTree;другие
"Я не знаю где он , о себе не даёт знать , собирался вернуться , но не факт , его тут никто не ждёт ";simpleTree;другие
"Он вроде побрился перед отъездом ";simpleTree;другие
"Да , больно ему конечно , мне тоже было больно , когда ещё в браке он меня звал тупым бесполезным существом ";simpleTree;другие
"https://vk.com/kmakm ";simpleTree;другие
"Да он болен просто ) ";simpleTree;другие
"https://vk.com/id39661683 ";simpleTree;другие
"Они совсем не похожи ) ";simpleTree;другие
"****** ) ) ) ";simpleTree;другие
"Ты его хорошо помнишь ? ";simpleTree;другие
"Привет ) а на каком вокзале ? ) сочинском ? ";simpleTree;другие
"У вас завтра какой план ? Потюленить ? ) ";simpleTree;другие
"но тоже детский ) ";simpleTree;другие
"он там же ) ";simpleTree;другие
"он маленький для детей ";simpleTree;другие
"да , спроси Мишкин парк у утомленных солнцем местных обитателей ";simpleTree;другие
"Это на набережной , не в парке ";simpleTree;другие
"Хочу , но режим экономии включён ) ";simpleTree;другие
"А ещё там есть маленький веревочный парк для детей и мини-скалодром ) ";simpleTree;другие
"Там есть веселые аттракционы ) ";simpleTree;другие
"В **** Парк сходите ! ";simpleTree;другие
"Ты в имеретинской низменности ) ";simpleTree;другие
"Хорошо . Как придет , я отпишу . ";simpleTree;другие
"На какой кошелек скидывали ? ! ";simpleTree;"вопросы о сервисе"
"Добрый день . Конечно ! ";simpleTree;общеразговорные
"Сегодня в ***** ";simpleTree;другие
"Есть . ";simpleTree;общеразговорные
"Приветствую . Да , конечно . ";simpleTree;общеразговорные
"Приветствую . Везде вышли . ";simpleTree;другие
"Хорошо ";simpleTree;общеразговорные
"Пост сюда скиньте , пожалуйста . ";simpleTree;другие
"Получил . ";simpleTree;"вопросы о сервисе"
"Да , можно ! ";simpleTree;общеразговорные
"То есть , на * часа в топ ? ! ";simpleTree;другие
"Приветствую . Конечно можно ! ";simpleTree;другие
"Сейчас ? ";simpleTree;другие
"Есть ";simpleTree;другие
"Приветствую . С праздником Вас . Конечно можно ! ";simpleTree;другие
"Есть ";simpleTree;другие
"Приветствую . Можно . ";simpleTree;другие
"Сегодня разместим , надеюсь , активность будет хорошая . ";simpleTree;другие
"Добрый вечер . Вы предупреждайте , пожалуйста , когда скидываете пост в предложку , не всегда есть возможность смотреть и вовремя размещать . ";simpleTree;другие
"Да ";simpleTree;общеразговорные
"Понял , но там **** . сейчас . ";simpleTree;другие
"Приветствую . Вот прайс на **** год : * . http://vk.com/iam_medical_student - **** . * . http://vk.com/medic_present - **** . * . http://vk.com/medic_smart - **** . * . http://vk.com/meduniver_video - **** . Статистика : * . https://vk.com/stats?gid=64964821 * . https://vk.com/stats?gid=107626558 * . htps :/ / vk.com/stats?gid=121816651 * . https://vk.com/stats?gid=6092513 * час в топе / ** часа в ленте . Реквизиты : WebMoney R636496417735 ****** Деньги **** ********* *** При заказе более * постов в одном сообществе * % скидка , более ** постов - ** % , более ** постов - ** % . ";simpleTree;другие
"Минуточку ";simpleTree;другие
"Там прайс поменялся ";simpleTree;другие
"верно , без привязки к датам , праздникам ";simpleTree;другие
"добрый день , можем выйти вечером ";simpleTree;другие
"добрый день , можно , только у нас было в феврале изменение цен , теперь стоимость **** ";simpleTree;другие
"хорошо , только просьба заменить * - е фото ";simpleTree;другие
"добрый день , хорошо , кидайте пост ";simpleTree;другие
"Добрый день , можем ";simpleTree;другие
"хорошо ";simpleTree;общеразговорные
"Добрый день , можно ";simpleTree;другие
"чтоб ссылка работала ";simpleTree;другие
"❗ Медицинская одежда Цветоформа ❗ ✅ Скидки на мужские и женские модели ";simpleTree;другие
"для ***** тогда лучше такой текст : ";simpleTree;другие
"это для вк и ***** ? ";simpleTree;другие
"к сожалению , не можем принять этот пост - мы не публикуем посты привязанные к праздникам ( новый год , * - марта и т . п . ) ";simpleTree;другие
"только пришлите сперва пост на модерацию ";simpleTree;другие
"добрый день , да можем ";simpleTree;другие
"поставил в таймер на сегодня ";simpleTree;другие
"А для вк ? ";simpleTree;другие
"Будет в ***** ";simpleTree;другие
"Добрый день , да , оплата пришла , присылайте посты для вк и ***** ";simpleTree;другие
"добрый день , можно , только цена пакета сейчас ***** ";simpleTree;другие
"Понятно , ок , тогда сегодня на вечер поставлю . В ********** вчера опубликовали ";simpleTree;другие
"Конечно , мы всегда на связи ) ";simpleTree;другие
"* фото прикрепляется к товару , а в описании ссылку на ваши сайты и группу можно . Но вцелом может и правда . ";simpleTree;другие
"*** , вот сейчас у нас слипоны продают в группе в товарах . Можете посмотреть как это все выглядит ) ";simpleTree;другие
"Пост в ***** размещен ) ";simpleTree;другие
"И вот еще , может размещение товаров ваших или ссылок когда-то заинтересует ) ";simpleTree;другие
"А пост ? ) ";simpleTree;другие
"Свободно все кроме сегодня с ** — ** до ***** ";simpleTree;другие
"Жду пост и время размещения ";simpleTree;другие
"*** ) ";simpleTree;другие
"Здравствуйте ) ";simpleTree;общеразговорные
"Карта сбербанк : **** **** ********* ***** ************* В . Яндекс_деньги : ********** **** ";simpleTree;"вопросы о сервисе"
"Легко , сменил реквизиты немного . ";simpleTree;"вопросы о сервисе"
"Готово , вчерашний убрал пока только что . А на ***** разместил еще раз сегодня . ";simpleTree;другие
"**** , выберите время на завтра и мы еще раз выложим пост ваш , так как сегодня он на первом месте продержался не целый час , а только ** мин и был смещен постом из БИРЖЫ РЕКЛАМЫ ВК ) Прошу прощения за неудобства ) ";simpleTree;другие
"Готово ) ";simpleTree;общеразговорные
"На какое время ? ";simpleTree;другие
"Добрый , *** , да . Жду пост и перевод ) ";simpleTree;другие
"Тогда сегодня в ***** примерно размещаем ) ";simpleTree;другие
"*** , если в силе размещение на другой день , то напишите когда разместить , если нет , то пришлитеномер карты - мы вернем средства . Прошу прощения за неудобства , но но нужно было и время уточнить и написать нам после оплаты ) ";simpleTree;другие
"На какой счет ? И когда ? ";simpleTree;другие
"**** , Сбербанк ********** ******** *********** ********** **** ";simpleTree;"вопросы о сервисе"
"Да , конечно . ";simpleTree;общеразговорные
"здравствуйте ! в ***** устроит ? ";simpleTree;другие
"Сегодня не дождался я поста :( ";simpleTree;другие
"Ок ) ";simpleTree;общеразговорные
"Места есть в любое время ";simpleTree;другие
"Здравствуйте ) извините , сейчас с переездом большие проблемы с интернетом , оперативно отвечать не получается ";simpleTree;другие
"и мне смска недавно пришла , спасибо ) ";simpleTree;"вопросы о сервисе"
"не в первый раз сотрудничаем , так что думаю все будет хорошо ) ";simpleTree;"вопросы о сервисе"
"в отложку пост я добавил , в любом случае , на ** поставил . Думаю , к тому времени все отвиснет ) ";simpleTree;другие
"Здравствуйте ! ) Да , конечно , во сколько ? ";simpleTree;другие
"а это точно мне ? ) ) ) вы собирались второй пост вечером ) ";simpleTree;другие
"Второй пост на сколько поставить ? ";simpleTree;другие
"пришло , опубликовал ! ";simpleTree;другие
"Публиковать анонимно или с вашей подписью ? ";simpleTree;другие
"хорошо * ";simpleTree;общеразговорные
"***** ";simpleTree;другие
"зравствуйте ! конечно ";simpleTree;общеразговорные
"поставил ) ";simpleTree;другие
"в ***** есть ";simpleTree;другие
"Здравствуйте ! Конечно ! На сколько ? просто некоторое время уже занято ";simpleTree;другие
"на завтра не будете заказывать ? могу скидку сделать в ** р ";simpleTree;другие
"пришло *** р . во сколько ставить ? ";simpleTree;другие
"Реклама *** р . в ленту на сутки ( топ * час . * часа топа и сутки в ленте - **** ) . https://vk.com/chumovoydoctor ";simpleTree;другие
"цены сейчас снова те же ";simpleTree;другие
"Добрый вечер , да пожалуйста ";simpleTree;общеразговорные
"ок пришло . на ***** ? ";simpleTree;другие
"или с ***** и далее ";simpleTree;другие
"на ***** можно ";simpleTree;другие
"рекламу заказать не хотите ? Сейчас акция - всего *** р за пост ) ";simpleTree;другие
"деньги пришли . ссылку поставим ";simpleTree;другие
"Добрый вечер ! Приложение будете продлевать ? ";simpleTree;другие
"на ***** **** поставлю ? ";simpleTree;другие
"перевод пришел ";simpleTree;"вопросы о сервисе"
"ой нет , даже послезавтра только можно ";simpleTree;другие
"сгодня занято все к сожалению . завтра можно ";simpleTree;другие
"Добрый день ";simpleTree;общеразговорные
"Ок ";simpleTree;общеразговорные
"Ок во сколько примерно ставить ? ";simpleTree;другие
"да пожалуйста ";simpleTree;общеразговорные
"ок поставим ";simpleTree;другие
"Добрый вечер ! Приложение будете продлевать ? ";simpleTree;другие
"Оплата пришла , присылайте пост ";simpleTree;другие
"ок в ***** норм ? ";simpleTree;другие
"Ок ";simpleTree;общеразговорные
"Конечно можно ";simpleTree;общеразговорные
"Сегодня и завтра * ";simpleTree;другие
"Здравствуйте , есть два мместа завтра и в пятницу со скидкой **** за два поста ";simpleTree;другие
"Разместим сегодня , скиньте посты и средства ";simpleTree;другие
"Скиньте пожалуйста посты в группу опубликукм сегодня и завтра ";simpleTree;другие
"Добрый вечер есть четверг и пятница за *** ";simpleTree;другие
"Все отлично ";simpleTree;общеразговорные
"с оплатой по прежнему трудности ? Приложение не отображает транзакцию ";simpleTree;"вопросы о сервисе"
"Ок ";simpleTree;общеразговорные
"Хорошо ) ";simpleTree;общеразговорные
"Здравствуйте , * места свободно ( пятница и суббота ) ";simpleTree;другие
"Добрый вечер , есть * места ( понедельник и вторник ) за *** ";simpleTree;другие
"Да ";simpleTree;общеразговорные
"Хорошо , можем разместить один пост на завтра ";simpleTree;другие
"Здравствуйте , есть свободных * места за **** . ( Сегодня два , и один завтра ) ";simpleTree;другие
"Пришлите пожалуйста посты в предложенные группы ";simpleTree;другие
"Добрый день , можем разместить вас во вторник и четверг на ** ** ";simpleTree;другие
"Ожидаем оплаты ";simpleTree;другие
"Да , можно на сегодня и на завтра Пожалуйста прикрепить посты на стене сообщества ";simpleTree;другие
"Доброе утро , можем разместить вашу рекламу сегодня ";simpleTree;другие
"Добрый день , есть * свободных места *** рубл . ";simpleTree;другие
"хорошо . и пришлите пост в предложенные ";simpleTree;другие
"Здравствуйте , не хотите разместиться сегодня вечером ? ";simpleTree;другие
"Добрый день , у нас имеется два места на сегодня и завтра за *** , можем разместить Вас если желаете . ";simpleTree;другие
"Добрый день на сегодня и завтра есть по одному месту . ";simpleTree;другие
"Здравствуйте , есть два места : на понедельник и вторник ";simpleTree;другие
"дошло ";simpleTree;другие
"Удлинённые ";simpleTree;другие
"? ? ? ";simpleTree;другие
"Удалённые модели какие в наличие есть ? ";simpleTree;"вопросы о товаре"
"В других ****** тоже нет ? ";simpleTree;другие
"**** ? ? ? ";simpleTree;другие
"? ? ? ";simpleTree;другие
"Оплатем при получение ) ";simpleTree;"вопросы о сервисе"
"Индекс ****** *********** ***** ************** ********** * ";simpleTree;"вопросы о сервисе"
"Здравствуйте можно заказ сделать ? Если есть из тонкой ткани то из тонкой , если нет то из плотной ";simpleTree;"вопросы о сервисе"
"Только этот **** со скидкой ? ? ";simpleTree;"вопросы о товаре"
"Не подскажете штаны на рост *** не короткие будут ? ! ? ";simpleTree;"вопросы о товаре"
"И вот такая меня интересует ";simpleTree;"вопросы о товаре"
"** есть ? ? ";simpleTree;другие
"Здравствуйте акция действует ещё ? ";simpleTree;"вопросы о сервисе"
"Спа ";simpleTree;общеразговорные
"? ? ? ";simpleTree;другие
"Что насчёт трек номера ";simpleTree;"вопросы о сервисе"
"Здрасьвуйте ";simpleTree;общеразговорные
"Спасибо ";simpleTree;общеразговорные
"Ну вы уже отправили ? ";simpleTree;"вопросы о сервисе"
"Здравствуйте что насчёт трэк номера ";simpleTree;"вопросы о сервисе"
"Чтоб мне не покупать в магазине ";simpleTree;другие
"Спасибо большое буду ждать ";simpleTree;другие
"? ? ? ";simpleTree;другие
"**** вы отправили ? ";simpleTree;"вопросы о сервисе"
"Отправляйте , при получении я оплачу ";simpleTree;"вопросы о сервисе"
"Да ";simpleTree;общеразговорные
"Если они один в один только **** разный как я поняла то ** ";simpleTree;"вопросы о товаре"
"**** размер совпадает с этим костюмом ";simpleTree;"вопросы о товаре"
"********** * *********** ***** ************** ";simpleTree;другие
"Мы еще в магазине может тебя подождать ? ";simpleTree;другие
"***** а Собаке ******* киданешь и Мусихин может разместит ? ";simpleTree;другие
"Veterinary digest ";simpleTree;другие
"********** ";simpleTree;другие
"****** это анатомия ";simpleTree;другие
"*********** ";simpleTree;другие
"Перцовский это медицина ";simpleTree;другие
"***** ******* ";simpleTree;другие
"https://vk.com/vladislavkotlyar ";simpleTree;другие
"Мы на ****** ";simpleTree;другие
"Едим едим ";simpleTree;другие
"Ау нас сейчас нет резинки по бокам ? ";simpleTree;"вопросы о товаре"
"Да карманы нужны ";simpleTree;"вопросы о товаре"
"Да , надо попробовать ";simpleTree;общеразговорные
"https://vk.com/diggyboo ";simpleTree;другие
"Сатори ярче разве ? ";simpleTree;"вопросы о товаре"
"Ух ! ";simpleTree;общеразговорные
"А когда результаты будут розыгрыши ? ";simpleTree;"вопросы о сервисе"
"*** привет ! ";simpleTree;общеразговорные
"Ну хорошо ";simpleTree;общеразговорные
"Аа ";simpleTree;общеразговорные
"*** Вы обиделись на меня ? ";simpleTree;другие
"? ? ? ";simpleTree;другие
"*** пришла посылка ? ";simpleTree;"вопросы о сервисе"
"Здравствуйте ";simpleTree;общеразговорные
"*** ну что там , забрали ? ";simpleTree;"вопросы о сервисе"
"Уже наверняка пришло ";simpleTree;"вопросы о сервисе"
"Здравствуйте ";simpleTree;общеразговорные
"? ";simpleTree;другие
"*** , не пришло ! ";simpleTree;"вопросы о сервисе"
"*** моя сотрудница заказала у вас ";simpleTree;"вопросы о сервисе"
"Да е мое ";simpleTree;общеразговорные
"*** не пришло ? ";simpleTree;"вопросы о сервисе"
"Но думаю должна уже ";simpleTree;другие
"Нет , *** , я че то не взяла его ";simpleTree;другие
"*** пришла посылка ? ";simpleTree;"вопросы о сервисе"
"Здравствуйте ";simpleTree;общеразговорные
"Спасибо вам ";simpleTree;общеразговорные
"Я рада ";simpleTree;общеразговорные
"** самое то ";simpleTree;общеразговорные
"Забрала ";simpleTree;"вопросы о сервисе"
"*** привет ";simpleTree;общеразговорные
"Ой , в понедельник ";simpleTree;другие
"*** пришло , завтра заберу ";simpleTree;"вопросы о сервисе"
"*** ";simpleTree;другие
"Че то такая легкая посылка а так дорого пересыл ";simpleTree;"вопросы о сервисе"
"Господи , надеюсь ** налезет ";simpleTree;"вопросы о товаре"
"Отправила ";simpleTree;"вопросы о сервисе"
"*** я отправился ";simpleTree;другие
"Можно и им конечно , вообщем как скажите ";simpleTree;другие
"Как вам удобнее ";simpleTree;общеразговорные
"Да мне удобнее вам перевести ";simpleTree;"вопросы о сервисе"
"Оплатить когда ? ";simpleTree;"вопросы о сервисе"
"Сдэк ? ";simpleTree;"вопросы о сервисе"
"Ну сегодня не отправите ? :) ";simpleTree;"вопросы о сервисе"
"**** :) ";simpleTree;другие
"Что такое ** ? ";simpleTree;другие
"Ну что там ? ";simpleTree;другие
"Добрый день :) ну что там по нашему заказу ? :) ";simpleTree;"вопросы о сервисе"
"А то мы ждем не дождемся :) ";simpleTree;другие
"Уже * недели прошло :) ";simpleTree;другие
"Когда готово будет ? ";simpleTree;"вопросы о сервисе"
"Я должна буду ****** ? ";simpleTree;"вопросы о сервисе"
"Ну что в каком процессе заказ :) ";simpleTree;"вопросы о сервисе"
"*** добавь в заказ :) ";simpleTree;"вопросы о сервисе"
"Отлично :) ";simpleTree;общеразговорные
"Ну что заказ в процессе ? :) ";simpleTree;"вопросы о сервисе"
"*** привет :) ";simpleTree;общеразговорные
"Ну ***** очень :) ";simpleTree;другие
"Ааа :) ";simpleTree;другие
"Или еще что то ? ";simpleTree;другие
"На заказ сейчас шитья будет ток мужская блуза ? ";simpleTree;"вопросы о товаре"
"Да нормально все :) ";simpleTree;другие
"***** с нетерпением ;) ";simpleTree;другие
